city,lat,lng,country,admin_name,similarity
lawrence,38.9597,-95.2642,United States,Kansas,-0.12327967587673738
man,7.4,-7.55,Côte d'Ivoire,Montagnes,-0.12341108839422166
rich,32.2583,-4.5056,Morocco,Drâa-Tafilalet,-0.12418810009444425
albert,50.0019,2.6522,France,Hauts-de-France,-0.12440668512702224
findlay,41.0469,-83.6379,United States,Ohio,-0.12534141247771835
wright,30.4445,-86.6419,United States,Florida,-0.12554999634114772
cicero,41.8445,-87.7593,United States,Illinois,-0.12566898947687255
cicero,43.1662,-76.0662,United States,New York,-0.12566898947687255
cambridge,40.0221,-81.5869,United States,Ohio,-0.12606349179191612
cambridge,45.5612,-93.2283,United States,Minnesota,-0.12606349179191612
cambridge,38.5515,-76.0787,United States,Maryland,-0.12606349179191612
cambridge,42.3759,-71.1185,United States,Massachusetts,-0.12606349179191612
cambridge,52.2053,0.1192,United Kingdom,Cambridgeshire,-0.12606349179191612
cambridge,43.3972,-80.3114,Canada,Ontario,-0.12606349179191612
cambridge,-37.8833,175.4667,New Zealand,Waikato,-0.12606349179191612
vulcan,45.3811,23.2914,Romania,Hunedoara,-0.12800135162476645
penticton,49.4911,-119.5886,Canada,British Columbia,-0.12848736563850305
kelowna,49.8881,-119.4956,Canada,British Columbia,-0.12946908326518725
dublin,53.35,-6.2603,Ireland,Dublin,-0.1306149484361141
dublin,40.1112,-83.1454,United States,Ohio,-0.1306149484361141
dublin,37.7161,-121.8963,United States,California,-0.1306149484361141
dublin,32.536,-82.928,United States,Georgia,-0.1306149484361141
white,40.621,-79.1513,United States,Pennsylvania,-0.13093276557308164
donna,26.1468,-98.0559,United States,Texas,-0.13099828059344754
delano,35.7662,-119.2635,United States,California,-0.13100954466513448
portland,45.5371,-122.65,United States,Oregon,-0.13182050273554458
portland,41.5988,-72.589,United States,Connecticut,-0.13182050273554458
portland,-38.3333,141.6,Australia,Victoria,-0.13182050273554458
portland,36.5921,-86.5239,United States,Tennessee,-0.13182050273554458
portland,27.8942,-97.3278,United States,Texas,-0.13182050273554458
portland,43.6773,-70.2715,United States,Maine,-0.13182050273554458
mary,37.6,61.8333,Turkmenistan,Mary,-0.13255511896753647
california,38.2969,-76.4949,United States,Maryland,-0.1328584469900087
clinton,41.1395,-112.0656,United States,Utah,-0.13329369005474634
clinton,38.7499,-76.9063,United States,Maryland,-0.13329369005474634
clinton,32.354,-90.3403,United States,Mississippi,-0.13329369005474634
clinton,41.298,-72.53,United States,Connecticut,-0.13329369005474634
clinton,41.8435,-90.2412,United States,Iowa,-0.13329369005474634
clinton,38.3716,-93.7679,United States,Missouri,-0.13329369005474634
clinton,40.6315,-74.8553,United States,New Jersey,-0.13329369005474634
clinton,35.5069,-98.9706,United States,Oklahoma,-0.13329369005474634
clinton,36.0981,-84.1283,United States,Tennessee,-0.13329369005474634
clinton,42.4119,-71.6888,United States,Massachusetts,-0.13329369005474634
calgary,51.05,-114.0667,Canada,Alberta,-0.13337174621575
brunswick,43.9007,-69.9761,United States,Maine,-0.13395576390563058
brunswick,42.7558,-73.5903,United States,New York,-0.13395576390563058
brunswick,31.1449,-81.4746,United States,Georgia,-0.13395576390563058
brunswick,41.2465,-81.8198,United States,Ohio,-0.13395576390563058
deal,51.2226,1.4006,United Kingdom,Kent,-0.1340604588343257
westerly,41.3635,-71.7899,United States,Rhode Island,-0.13616465203100248
mitchell,43.7294,-98.0337,United States,South Dakota,-0.13632527419388807
vancouver,49.25,-123.1,Canada,British Columbia,-0.13679219003109178
vancouver,45.6366,-122.5967,United States,Washington,-0.13679219003109178
rutherford,40.8203,-74.1057,United States,New Jersey,-0.13690945541724675
rutherford,-32.715,151.5317,Australia,New South Wales,-0.13690945541724675
aldridge,52.606,-1.9179,United Kingdom,Walsall,-0.1371154238964234
griswold,41.5852,-71.9226,United States,Connecticut,-0.1373043145820807
pemberton,39.9562,-74.6,United States,New Jersey,-0.13772499225084234
pemberton,53.536,-2.6738,United Kingdom,Wigan,-0.13772499225084234
reno,39.5497,-119.8483,United States,Nevada,-0.13773659872512578
middle,39.0852,-74.8337,United States,New Jersey,-0.1379302683231416
edmonton,51.6154,-0.0708,United Kingdom,Enfield,-0.13822816588019093
edmonton,53.5344,-113.4903,Canada,Alberta,-0.13822816588019093
halfmoon,42.864,-73.7275,United States,New York,-0.1384044169897296
fraser,42.5388,-82.9496,United States,Michigan,-0.13872619904815697
wells,51.2094,-2.645,United Kingdom,Somerset,-0.13961049893922772
wells,43.3267,-70.6336,United States,Maine,-0.13961049893922772
derby,52.9217,-1.4767,United Kingdom,Derby,-0.1400840661956806
derby,39.84,-104.9172,United States,Colorado,-0.1400840661956806
derby,37.5571,-97.2551,United States,Kansas,-0.1400840661956806
derby,41.3265,-73.0833,United States,Connecticut,-0.1400840661956806
cornwall,45.0275,-74.74,Canada,Ontario,-0.14062629867655074
cornwall,41.4195,-74.054,United States,New York,-0.14062629867655074
moon,40.5081,-80.2074,United States,Pennsylvania,-0.14205627553824285
halfway,39.6162,-77.7703,United States,Maryland,-0.1433657026553956
time,58.7228,5.7653,Norway,Rogaland,-0.1437549094866668
scott,40.3875,-80.0791,United States,Pennsylvania,-0.1440821280053406
crawford,41.5685,-74.3169,United States,New York,-0.14432127991408406
young,-34.3,148.3,Australia,New South Wales,-0.1446394592430973
young,-32.7,-57.6333,Uruguay,Río Negro,-0.1446394592430973
willoughby,41.6459,-81.4084,United States,Ohio,-0.1448644747320198
friendly,38.7601,-76.9642,United States,Maryland,-0.14546606339661627
ski,59.7419,10.8939,Norway,Viken,-0.14583061127513353
wishaw,55.7742,-3.9183,United Kingdom,North Lanarkshire,-0.14714834719792313
upper,39.2563,-74.727,United States,New Jersey,-0.14735924456959992
abbotsford,49.05,-122.3167,Canada,British Columbia,-0.1477200574563886
alice,27.7556,-98.0653,United States,Texas,-0.14781364770778893
quesnel,52.9784,-122.4927,Canada,British Columbia,-0.14821313327889762
stone,52.9,-2.15,United Kingdom,Staffordshire,-0.14913859988160505
birkenhead,53.393,-3.014,United Kingdom,Wirral,-0.14944021450801004
sullivan,43.0923,-75.8794,United States,New York,-0.14979451171184488
howard,44.5703,-88.0928,United States,Wisconsin,-0.1513025678789619
knutsford,53.3025,-2.3708,United Kingdom,Cheshire East,-0.1523480834534532
grants,35.1538,-107.8335,United States,New Mexico,-0.15241973251670582
parkes,-33.133,148.176,Australia,New South Wales,-0.15273577632817736
courtenay,49.6878,-124.9944,Canada,British Columbia,-0.15477725331247294
wil,47.4667,9.05,Switzerland,Sankt Gallen,-0.15519420340270673
columbia,39.2004,-76.859,United States,Maryland,-0.15650880679427237
columbia,35.6238,-87.0484,United States,Tennessee,-0.15650880679427237
columbia,38.4581,-90.2156,United States,Illinois,-0.15650880679427237
columbia,38.9472,-92.3268,United States,Missouri,-0.15650880679427237
columbia,34.0378,-80.9036,United States,South Carolina,-0.15650880679427237
columbia,40.0347,-76.4944,United States,Pennsylvania,-0.15650880679427237
cheam,51.36,-0.21,United Kingdom,Sutton,-0.15775831693420583
winnipeg,49.8844,-97.1464,Canada,Manitoba,-0.1592728119801865
vernon,41.8364,-72.4606,United States,Connecticut,-0.15962939370950635
vernon,34.1479,-99.3,United States,Texas,-0.15962939370950635
vernon,49.09,1.49,France,Normandie,-0.15962939370950635
vernon,50.267,-119.272,Canada,British Columbia,-0.15962939370950635
vernon,41.1973,-74.4857,United States,New Jersey,-0.15962939370950635
ogden,34.2656,-77.7966,United States,North Carolina,-0.16042507301636233
ogden,43.1646,-77.822,United States,New York,-0.16042507301636233
ogden,41.2279,-111.9682,United States,Utah,-0.16042507301636233
jones,16.5583,121.7,Philippines,Isabela,-0.16144747750849042
ben,32.5444,50.7461,Iran,Chahār Maḩāl va Bakhtīārī,-0.16191232901961294
nelson,-41.2708,173.2839,New Zealand,Nelson,-0.16238699220659703
nelson,49.5,-117.2833,Canada,British Columbia,-0.16238699220659703
nelson,53.8346,-2.218,United Kingdom,Lancashire,-0.16238699220659703
george,-33.9667,22.45,South Africa,Western Cape,-0.1626149875772307
ii,65.3167,25.3722,Finland,Pohjois-Pohjanmaa,-0.16298503992800462
star,43.7026,-116.4914,United States,Idaho,-0.16339444039765016
summit,47.1694,-122.3628,United States,Washington,-0.16351234429736383
summit,41.7877,-87.8146,United States,Illinois,-0.16351234429736383
summit,40.7154,-74.3647,United States,New Jersey,-0.16351234429736383
lethbridge,49.6942,-112.8328,Canada,Alberta,-0.16483792636741823
tut,37.7967,37.915,Turkey,Adıyaman,-0.16489023529455027
burg,52.2725,11.855,Germany,Saxony-Anhalt,-0.16518854117369108
hayes,51.5127,-0.4211,United Kingdom,Hillingdon,-0.1655608506243158
hayes,51.378,0.0192,United Kingdom,Bromley,-0.1655608506243158
davis,38.5553,-121.737,United States,California,-0.16615051311782936
wilson,35.7311,-77.9284,United States,North Carolina,-0.16637140872705225
baker,30.5832,-91.1582,United States,Louisiana,-0.17425307434142456
cranbrook,49.5097,-115.7667,Canada,British Columbia,-0.17513654208983476
bay,14.1833,121.2833,Philippines,Laguna,-0.17540606498369127
laurel,37.6375,-77.5062,United States,Virginia,-0.17540703022660908
laurel,27.1507,-82.4534,United States,Florida,-0.17540703022660908
laurel,31.6956,-89.1449,United States,Mississippi,-0.17540703022660908
laurel,39.0949,-76.8622,United States,Maryland,-0.17540703022660908
laurel,14.05,120.9,Philippines,Batangas,-0.17540703022660908
savona,44.308,8.481,Italy,Liguria,-0.17600520496493233
carney,39.405,-76.5235,United States,Maryland,-0.17674475238137877
sandy,41.1447,-78.7295,United States,Pennsylvania,-0.176942476415761
sandy,52.131,-0.297,United Kingdom,Central Bedfordshire,-0.176942476415761
sandy,45.3988,-122.2697,United States,Oregon,-0.176942476415761
sandy,40.5709,-111.8506,United States,Utah,-0.176942476415761
boo,59.3167,18.25,Sweden,Stockholm,-0.1784634769840614
reserve,30.0741,-90.5557,United States,Louisiana,-0.178958056198391
fulton,43.3171,-76.4167,United States,New York,-0.18255348643039548
fulton,38.8551,-91.951,United States,Missouri,-0.18255348643039548
alta,69.9689,23.2716,Norway,Troms og Finnmark,-0.18431582531399937
kearns,40.6519,-112.0095,United States,Utah,-0.18505496873260774
sand,59.1343,10.2244,Norway,Vestfold og Telemark,-0.19001602247973004
coldwater,41.9465,-84.9989,United States,Michigan,-0.19140125366998095
placer,11.8689,123.9167,Philippines,Masbate,-0.19311921119119901
placer,9.657,125.6016,Philippines,Surigao del Norte,-0.19311921119119901
sydney,-33.8678,151.21,Australia,New South Wales,-0.1945039686976664
westminster,39.5796,-77.0067,United States,Maryland,-0.19493411498376223
westminster,33.7523,-117.9938,United States,California,-0.19493411498376223
westminster,51.4947,-0.1353,United Kingdom,Westminster,-0.19493411498376223
westminster,39.8837,-105.0624,United States,Colorado,-0.19493411498376223
golden,39.7406,-105.2118,United States,Colorado,-0.19837657494505767
ware,51.8109,-0.0314,United Kingdom,Hertfordshire,-0.20079192507256272
ware,42.2806,-72.2843,United States,Massachusetts,-0.20079192507256272
aiken,33.5303,-81.7271,United States,South Carolina,-0.20310478753888206
stuart,27.1959,-80.2444,United States,Florida,-0.2045817140672539
douglas,51.8764,-8.4358,Ireland,Cork,-0.20575112416604657
douglas,42.0524,-71.7515,United States,Massachusetts,-0.20575112416604657
douglas,31.3602,-109.5394,United States,Arizona,-0.20575112416604657
douglas,31.5065,-82.8544,United States,Georgia,-0.20575112416604657
douglas,54.145,-4.482,Isle Of Man,,-0.20575112416604657
bend,44.0563,-121.3095,United States,Oregon,-0.2065972007754142
southeast,41.4032,-73.5985,United States,New York,-0.2087584910503657
greenwood,33.5126,-90.1993,United States,Mississippi,-0.20979143575921166
greenwood,34.1947,-82.1542,United States,South Carolina,-0.20979143575921166
greenwood,39.6019,-86.1073,United States,Indiana,-0.20979143575921166
greenwood,35.2134,-94.2408,United States,Arkansas,-0.20979143575921166
terrace,54.5164,-128.5997,Canada,British Columbia,-0.2145124883369034
forest,50.8131,4.3247,Belgium,Brussels-Capital Region,-0.2186059671818319
forest,37.3728,-79.2831,United States,Virginia,-0.2186059671818319
kamloops,50.6761,-120.3408,Canada,British Columbia,-0.22370789163727856
hope,33.6682,-93.5895,United States,Arkansas,-0.22538342369629394
lower,38.9819,-74.9087,United States,New Jersey,-0.22709994322635985
nanaimo,49.1642,-123.9364,Canada,British Columbia,-0.22724290065007513
victoria,14.225,121.325,Philippines,Laguna,-0.24203834010079417
victoria,-32.6167,-60.1667,Argentina,Entre Ríos,-0.24203834010079417
victoria,-38.2333,-72.3333,Chile,Araucanía,-0.24203834010079417
victoria,28.8287,-96.9849,United States,Texas,-0.24203834010079417
victoria,13.1719,121.2756,Philippines,Oriental Mindoro,-0.24203834010079417
victoria,-4.6167,55.45,Seychelles,Mont Buxton,-0.24203834010079417
victoria,12.45,124.3167,Philippines,Northern Samar,-0.24203834010079417
victoria,36.0436,14.2431,Malta,Rabat (Ghawdex),-0.24203834010079417
victoria,15.5781,120.6819,Philippines,Tarlac,-0.24203834010079417
victoria,13.95,-88.6333,El Salvador,Cabañas,-0.24203834010079417
victoria,48.4283,-123.3647,Canada,British Columbia,-0.24203834010079417
victoria,44.8634,-93.6585,United States,Minnesota,-0.24203834010079417
robinson,40.4578,-80.1334,United States,Pennsylvania,-0.24776365815787416
robinson,31.4501,-97.1201,United States,Texas,-0.24776365815787416
mackay,-21.1411,149.1858,Australia,Queensland,-0.27889919424697807
